country_code,year,protest_count,conflict_count,repression_count,avg_goldstein,avg_tone,total_events
SLB,2004,0.0,1.16,1.76,6.82,5.86,6.93
SLB,2005,0.0,0.84,1.76,6.82,6.7,6.93
SLB,2006,0.0,0.84,1.76,6.82,6.7,4.27
SLB,2007,0.0,0.84,1.76,6.82,6.7,7.4
SLB,2008,0.0,0.84,1.76,6.82,6.7,7.4
SLB,2009,0.0,0.84,1.76,6.86,6.71,5.93
SLB,2010,0.0,0.84,1.76,6.74,6.68,7.36
SLB,2011,0.0,0.84,1.76,6.74,6.68,7.36
SLB,2012,0.0,0.84,1.76,6.74,6.68,7.36
SLB,2013,0.0,0.84,1.9,6.7,6.32,7.36
SLB,2014,0.0,0.84,1.76,6.72,6.67,7.36
SLB,2015,0.0,0.84,1.93,6.72,6.26,7.36
SLB,2016,0.0,0.88,1.97,6.72,6.67,5.97
SLB,2017,0.0,0.88,1.97,7.0,6.74,7.44
SLB,2018,0.0,0.88,1.72,7.04,7.37,7.44
SLB,2019,0.0,0.88,1.71,7.08,7.38,6.37
SLB,2020,0.0,0.63,2.25,6.72,7.3,6.68
SLB,2021,0.0,1.33,2.27,6.66,5.46,3.44
SLB,2022,0.0,1.05,1.98,6.92,6.95,7.2
SLB,2023,0.0,0.95,1.98,7.14,7.28,7.08
SLB,2024,0.0,0.88,1.98,7.14,7.46,5.67
SLB,2025,0.0,1.13,1.98,7.14,6.81,4.97
SLE,1990,0.0,3.57,6.37,-3.74,-2.6,5.04
SLE,1991,1.0,6.6,7.06,-5.32,-4.42,5.13
SLE,1992,1.0,10.0,7.28,-5.36,-3.44,4.43
SLE,1993,1.0,6.72,7.28,-5.16,-3.39,4.43
SLE,1994,95.0,6.72,7.28,-4.74,-3.29,98.43
SLE,1995,95.0,7.66,7.28,-4.58,-3.25,99.04
SLE,1996,1.0,8.99,6.79,-2.58,-2.6,5.94
SLE,1997,1.0,6.47,6.12,-2.58,-2.6,5.22
SLE,1998,1.0,4.17,6.28,-2.32,-2.54,5.22
SLE,1999,1.0,4.05,5.92,-1.44,-2.32,5.41
SLE,2000,1.0,3.92,5.59,-0.66,-2.13,3.91
SLE,2001,1.0,3.92,5.59,-0.66,-2.13,4.29
SLE,2002,1.0,2.43,3.0,5.36,3.37,5.77
SLE,2003,1.0,2.31,2.61,6.16,3.75,4.05
SLE,2004,1.0,2.31,2.61,6.14,3.74,4.27
SLE,2005,1.0,2.34,2.69,6.04,3.72,4.06
SLE,2006,1.0,2.37,2.69,6.02,3.63,4.06
SLE,2007,1.0,2.23,2.69,6.02,4.0,4.28
SLE,2008,1.0,2.23,2.69,6.06,4.01,4.06
SLE,2009,1.0,2.23,2.69,6.06,4.01,4.06
SLE,2010,1.0,2.18,2.53,6.5,4.11,4.06
SLE,2011,1.0,2.18,2.53,6.5,4.11,4.06
SLE,2012,1.0,2.18,2.53,6.38,4.08,4.06
SLE,2013,1.0,2.28,2.93,6.24,3.78,4.06
SLE,2014,1.0,2.28,2.93,6.24,3.78,4.06
SLE,2015,1.0,2.28,2.93,6.24,3.78,4.06
SLE,2016,1.0,2.28,2.93,6.24,3.78,4.06
SLE,2017,1.0,2.23,2.79,6.22,3.78,4.77
SLE,2018,1.0,2.18,2.67,6.38,3.82,5.48
SLE,2019,1.0,2.22,2.78,5.86,3.69,5.26
SLE,2020,1.0,2.08,2.79,6.1,4.13,5.94
SLE,2021,1.0,1.92,2.36,6.8,4.37,6.79
SLE,2022,1.0,2.17,3.01,6.18,4.19,4.43
SLE,2023,1.0,2.17,3.01,6.22,3.78,4.3
SLE,2024,1.0,2.17,3.01,6.48,3.85,5.96
SLE,2025,1.0,2.27,3.26,5.84,3.69,3.61
SLV,1990,1.0,7.29,7.66,-6.34,-8.44,9.87
SLV,1991,1.0,7.22,7.23,-5.96,-7.9,9.87
SLV,1992,1.0,5.16,5.37,-1.38,-2.22,7.92
SLV,1993,1.0,2.15,4.24,3.98,2.42,4.83
SLV,1994,1.0,2.0,3.79,4.9,2.93,5.17
SLV,1995,1.0,1.94,3.64,5.1,2.98,4.14
SLV,1996,1.0,1.89,3.39,5.32,3.36,4.14
SLV,1997,1.0,1.89,3.18,5.34,3.88,4.14
SLV,1998,1.0,1.89,3.18,5.96,4.03,4.14
SLV,1999,1.0,1.89,3.18,6.06,4.05,4.14
SLV,2000,1.0,1.89,3.18,6.12,4.07,4.14
SLV,2001,1.0,1.89,3.18,6.14,4.07,4.14
SLV,2002,1.0,1.89,3.18,6.08,4.06,4.14
SLV,2003,1.0,1.84,3.18,6.08,4.19,4.14
SLV,2004,1.0,1.78,3.02,6.28,4.24,4.14
SLV,2005,1.0,1.78,3.02,6.44,4.28,4.14
SLV,2006,1.0,1.69,3.02,6.48,4.53,4.14
SLV,2007,1.0,1.69,3.02,6.48,4.53,4.14
SLV,2008,1.0,1.69,3.02,6.48,4.53,4.14
SLV,2009,1.0,1.69,2.95,6.5,4.71,4.14
SLV,2010,1.0,1.69,2.77,6.68,5.17,4.14
SLV,2011,1.0,1.69,2.77,6.7,5.18,4.14
SLV,2012,1.0,1.7,2.81,6.68,5.17,4.14
SLV,2013,1.0,1.7,3.02,6.58,4.64,4.14
SLV,2014,1.0,1.71,3.05,6.54,4.63,4.14
SLV,2015,1.0,1.71,3.05,6.5,4.62,4.14
SLV,2016,1.0,1.71,3.05,6.62,4.65,4.14
SLV,2017,1.0,1.84,3.38,6.18,4.54,4.14
SLV,2018,1.0,1.89,3.32,5.68,4.83,4.14
SLV,2019,1.0,1.86,3.78,5.2,3.44,4.73
SLV,2020,1.0,2.24,4.28,3.26,1.82,4.61
SLV,2021,1.0,2.65,4.92,1.5,0.47,4.42
SLV,2022,1.0,2.93,5.79,-0.26,-0.64,3.12
SLV,2023,1.0,2.66,5.28,0.16,-0.46,2.8
SLV,2024,1.0,3.06,6.04,-0.32,-1.67,3.28
SLV,2025,1.0,2.73,6.44,0.22,-1.64,4.6
SML,1991,0.0,2.75,3.7,3.72,1.02,3.39
SML,1992,0.0,2.75,3.7,3.72,1.02,3.39
SML,1993,0.0,2.75,3.7,3.72,1.02,3.39
SML,1994,0.0,2.75,3.7,3.72,1.02,3.39
SML,1995,0.0,2.75,3.7,3.72,1.02,3.39
SML,1996,0.0,2.53,3.7,3.72,1.61,3.39
SML,1997,0.0,2.35,3.23,4.38,1.78,4.45
SML,1998,0.0,2.35,3.23,3.96,1.67,4.45
SML,1999,0.0,2.35,3.23,3.96,1.67,4.45
SML,2000,0.0,2.35,3.23,3.9,1.66,3.71
SML,2001,0.0,2.35,3.23,3.98,1.68,3.71
SML,2002,0.0,2.35,3.23,4.26,1.75,3.71
SML,2003,0.0,2.35,3.23,4.18,1.73,3.71
SML,2004,0.0,2.35,4.14,3.72,-0.57,3.71
SML,2005,0.0,2.28,4.14,3.74,-0.39,4.17
SML,2006,0.0,2.28,4.14,3.74,-0.39,4.44
SML,2007,0.0,2.28,4.14,3.7,-0.4,4.44
SML,2008,0.0,2.28,4.14,3.7,-0.4,4.44
SML,2009,0.0,2.28,4.14,3.7,-0.4,4.44
SML,2010,0.0,2.09,4.09,3.74,0.23,4.44
SML,2011,0.0,2.09,4.09,3.76,0.23,4.44
SML,2012,0.0,2.09,4.09,3.74,0.23,4.44
SML,2013,0.0,1.97,3.82,3.92,0.02,4.44
SML,2014,0.0,1.97,3.85,3.92,-0.06,4.44
SML,2015,0.0,1.97,3.85,3.92,-0.06,4.44
SML,2016,0.0,2.02,4.01,3.9,-0.07,4.06
SML,2017,0.0,2.02,3.93,4.0,0.18,4.06
SML,2018,0.0,1.99,3.88,3.96,0.01,4.06
SML,2019,0.0,2.01,3.97,3.66,-0.07,3.53
SML,2020,0.0,1.91,3.97,3.6,0.17,2.48
SML,2021,0.0,1.82,4.0,3.74,0.48,1.27
SML,2022,0.0,2.02,4.11,3.5,0.02,4.31
SML,2023,0.0,2.14,4.47,2.8,-0.15,5.02
SML,2024,0.0,2.54,4.58,2.38,-0.27,4.32
SML,2025,0.0,2.18,4.58,2.58,0.74,0.0
SOM,1990,0.0,6.86,8.92,-8.72,-8.01,5.7
SOM,1991,0.0,7.19,8.57,-7.92,-7.39,4.11
SOM,1992,0.0,7.01,7.22,-5.7,-6.18,3.1
SOM,1993,0.0,7.01,7.22,-5.64,-6.17,3.1
SOM,1994,0.0,7.01,7.22,-5.64,-6.17,3.1
SOM,1995,0.0,7.01,7.22,-5.58,-6.15,2.79
SOM,1996,0.0,7.01,7.22,-5.58,-6.15,2.79
SOM,1997,0.0,7.01,7.22,-5.58,-6.15,2.79
SOM,1998,0.0,4.67,7.22,-5.58,-6.15,2.79
SOM,1999,0.0,4.67,7.22,-5.58,-6.15,2.79
SOM,2000,0.0,4.67,7.22,-5.5,-6.13,2.79
SOM,2001,0.0,4.67,7.22,-5.64,-6.17,2.79
SOM,2002,0.0,4.67,7.22,-5.64,-6.17,2.79
SOM,2003,0.0,4.67,7.22,-5.64,-6.17,2.79
SOM,2004,0.0,4.67,7.22,-5.52,-6.14,2.79
SOM,2005,0.0,4.67,7.3,-5.78,-6.4,2.79
SOM,2006,0.0,4.66,7.5,-6.0,-6.29,2.48
SOM,2007,0.0,4.66,7.34,-5.84,-6.37,2.56
SOM,2008,0.0,4.74,7.46,-5.92,-6.52,2.42
SOM,2009,0.0,4.8,7.46,-5.84,-6.66,2.18
SOM,2010,0.0,4.67,6.97,-4.56,-6.08,2.46
SOM,2011,0.0,4.63,6.97,-4.62,-5.98,2.38
SOM,2012,1.0,4.05,6.68,-3.52,-4.44,3.39
SOM,2013,1.0,4.0,6.29,-3.5,-3.81,3.67
SOM,2014,1.0,4.0,6.29,-3.5,-3.81,3.52
SOM,2015,1.0,4.0,6.29,-3.5,-3.81,3.38
SOM,2016,1.0,3.82,5.88,-3.0,-3.69,3.38
SOM,2017,1.0,3.79,5.82,-2.72,-3.65,3.72
SOM,2018,1.0,3.84,6.03,-3.34,-4.07,3.55
SOM,2019,1.0,3.91,6.36,-3.94,-4.59,3.38
SOM,2020,1.0,3.7,6.53,-4.12,-3.56,3.23
SOM,2021,1.0,3.68,6.62,-3.64,-3.79,2.16
SOM,2022,1.0,3.6,6.32,-3.14,-3.38,2.74
SOM,2023,1.0,3.83,5.63,-1.5,-4.37,2.82
SOM,2024,1.0,3.83,5.63,-1.52,-4.37,2.98
SOM,2025,1.0,3.64,5.26,-0.92,-4.22,3.1
SRB,1990,1.0,2.41,4.79,0.8,-0.3,5.32
SRB,1991,1.0,2.88,5.15,0.7,-1.27,7.98
SRB,1992,1.0,5.12,5.28,0.68,-1.45,6.0
SRB,1993,1.0,2.78,5.28,0.6,-1.47,6.0
SRB,1994,1.0,2.72,5.08,0.94,-1.45,6.0
SRB,1995,1.0,2.72,5.08,0.94,-1.45,6.0
SRB,1996,1.0,2.57,4.75,1.56,-1.3,6.0
SRB,1997,1.0,2.57,4.75,1.6,-1.29,6.0
SRB,1998,1.0,2.71,5.07,1.08,-1.42,5.83
SRB,1999,1.0,2.71,5.07,0.9,-1.46,7.08
SRB,2000,1.0,2.51,4.41,4.16,0.64,8.12
SRB,2001,1.0,1.59,2.32,7.84,4.43,3.78
SRB,2002,1.0,1.54,1.68,8.02,6.16,4.05
SRB,2003,1.0,1.59,2.47,7.72,4.74,3.87
SRB,2004,1.0,1.49,1.91,8.06,4.83,3.87
SRB,2005,1.0,1.43,1.48,8.26,4.88,3.87
SRB,2006,1.0,1.43,1.48,8.26,4.88,3.87
SRB,2007,1.0,1.43,1.48,8.26,4.88,3.87
SRB,2008,1.0,1.67,1.48,8.26,4.24,4.9
SRB,2009,1.0,1.53,1.48,8.22,4.59,4.18
SRB,2010,1.0,1.53,1.66,8.12,4.12,4.41
SRB,2011,1.0,1.53,1.66,8.08,4.11,4.41
SRB,2012,1.0,1.6,1.76,8.06,3.69,4.3
SRB,2013,1.0,1.63,2.26,7.1,2.94,4.34
SRB,2014,1.0,1.67,2.31,6.74,2.61,5.15
SRB,2015,1.0,1.69,2.31,6.58,2.52,6.36
SRB,2016,1.0,1.73,2.56,6.52,2.5,6.16
SRB,2017,1.0,1.8,2.97,5.94,2.2,6.2
SRB,2018,1.0,1.94,3.47,5.04,1.89,5.86
SRB,2019,1.0,1.87,3.27,5.56,2.02,6.07
SRB,2020,1.0,1.94,2.99,5.58,1.75,4.59
SRB,2021,1.0,2.22,3.02,5.36,1.03,5.04
SRB,2022,1.0,1.97,2.83,5.52,1.57,2.68
SRB,2023,1.0,2.14,2.94,5.62,1.2,7.37
SRB,2024,1.0,2.21,2.99,5.5,1.02,6.88
SRB,2025,1.0,2.5,3.78,4.6,-0.32,10.19
SSD,2011,1.0,3.42,6.01,-3.68,-3.02,6.33
SSD,2012,1.0,3.42,6.07,-3.72,-3.16,6.48
SSD,2013,1.0,3.69,7.15,-5.92,-4.68,6.48
SSD,2014,1.0,3.82,7.58,-6.84,-4.92,6.48
SSD,2015,1.0,3.78,7.41,-6.56,-4.76,6.48
SSD,2016,1.0,3.88,7.83,-7.26,-4.94,6.48
SSD,2017,1.0,3.86,8.05,-7.52,-5.75,6.14
SSD,2018,1.0,3.78,7.71,-7.2,-5.67,5.99
SSD,2019,1.0,3.62,7.23,-6.02,-5.38,5.99
SSD,2020,1.0,3.74,7.15,-6.28,-4.4,6.41
SSD,2021,1.0,4.09,6.84,-5.96,-5.52,4.59
SSD,2022,1.0,3.56,6.92,-6.54,-4.17,2.97
SSD,2023,1.0,3.45,6.69,-5.64,-4.03,2.75
SSD,2024,1.0,3.82,6.3,-5.14,-4.56,3.56
SSD,2025,1.0,4.06,6.65,-5.44,-6.59,5.78
STP,1990,1.0,1.45,3.76,2.82,2.8,3.6
STP,1991,1.0,1.19,2.49,6.46,4.64,3.92
STP,1992,1.0,1.19,2.11,7.04,5.7,6.75
STP,1993,1.0,1.19,2.11,7.32,5.77,6.75
STP,1994,1.0,1.19,2.11,7.32,5.77,6.75
STP,1995,1.0,2.13,2.11,7.32,5.77,6.75
STP,1996,1.0,1.15,1.86,7.58,5.84,6.69
STP,1997,1.0,1.15,1.86,7.6,5.84,6.69
STP,1998,1.0,1.15,1.86,7.6,5.84,6.69
STP,1999,1.0,1.15,1.86,7.6,5.84,6.69
STP,2000,1.0,1.13,1.72,7.72,5.87,7.12
STP,2001,1.0,1.13,1.72,7.72,5.87,7.12
STP,2002,1.0,1.13,1.72,7.72,5.87,7.12
STP,2003,1.0,3.47,1.72,7.72,5.87,6.08
STP,2004,1.0,1.13,1.72,7.74,5.87,7.17
STP,2005,1.0,1.11,1.58,7.84,5.9,7.17
STP,2006,1.0,1.11,1.58,7.84,5.9,7.17
STP,2007,1.0,1.11,1.58,7.84,5.9,7.17
STP,2008,1.0,1.11,1.58,7.84,5.9,7.17
STP,2009,1.0,1.11,1.58,7.84,5.9,7.17
STP,2010,1.0,1.11,1.58,7.92,5.92,7.26
STP,2011,1.0,1.11,1.58,7.92,5.92,7.26
STP,2012,1.0,1.11,1.58,7.92,5.92,7.26
STP,2013,1.0,1.11,1.58,8.1,5.96,7.26
STP,2014,1.0,1.11,1.58,8.1,5.96,7.26
STP,2015,1.0,1.11,1.58,8.1,5.96,7.26
STP,2016,1.0,1.11,1.58,8.1,5.96,7.26
STP,2017,1.0,1.11,1.71,8.04,5.62,6.55
STP,2018,1.0,1.11,1.71,8.02,5.61,5.64
STP,2019,1.0,1.11,1.59,8.08,5.94,6.4
STP,2020,1.0,1.11,1.59,8.1,5.94,5.99
STP,2021,1.0,1.11,1.59,8.06,5.93,6.98
STP,2022,1.0,2.23,2.32,7.6,5.66,7.25
STP,2023,1.0,1.19,1.74,7.92,5.74,7.7
STP,2024,1.0,1.19,1.74,7.84,5.72,5.58
STP,2025,1.0,1.1,1.74,7.84,5.95,6.45
SUR,1990,1.0,1.31,2.34,7.04,6.46,5.5
SUR,1991,1.0,1.23,2.09,7.54,6.59,5.5
SUR,1992,1.0,1.23,2.09,7.6,6.6,5.5
SUR,1993,1.0,1.17,2.09,7.6,6.77,5.67
SUR,1994,1.0,1.17,2.09,7.6,6.77,5.67
SUR,1995,1.0,1.17,2.09,7.6,6.77,5.67
SUR,1996,1.0,1.17,2.09,7.68,6.79,5.67
SUR,1997,1.0,1.17,2.09,7.66,6.79,5.67
SUR,1998,1.0,1.06,2.09,7.66,7.09,3.69
SUR,1999,1.0,1.06,2.09,7.66,7.09,5.66
SUR,2000,1.0,1.06,2.09,7.68,7.09,5.33
SUR,2001,1.0,1.06,2.09,7.68,7.09,5.73
SUR,2002,1.0,1.06,2.09,7.68,7.09,5.73
SUR,2003,1.0,1.06,2.09,7.68,7.09,5.73
SUR,2004,1.0,1.06,2.09,7.68,7.09,6.18
SUR,2005,1.0,1.06,2.09,7.68,7.09,6.18
SUR,2006,1.0,1.06,2.09,7.68,7.09,6.18
SUR,2007,1.0,1.06,2.09,7.68,7.09,6.18
SUR,2008,1.0,1.06,2.09,7.66,7.09,6.18
SUR,2009,1.0,1.06,2.09,7.66,7.09,6.18
SUR,2010,1.0,1.06,2.09,7.58,7.07,5.77
SUR,2011,1.0,1.06,2.09,7.56,7.06,5.77
SUR,2012,1.0,1.06,2.09,7.56,7.06,5.77
SUR,2013,1.0,1.09,2.12,7.54,7.33,5.77
SUR,2014,1.0,1.09,2.12,7.54,7.33,5.77
SUR,2015,1.0,1.09,2.12,7.54,7.33,5.77
SUR,2016,1.0,1.13,2.38,7.44,6.95,5.77
SUR,2017,1.0,1.13,2.66,7.34,6.23,5.77
SUR,2018,1.0,1.11,2.59,7.26,6.21,5.77
SUR,2019,1.0,1.11,2.62,6.86,6.11,5.77
SUR,2020,1.0,0.73,2.39,7.4,7.1,5.31
SUR,2021,1.0,1.34,1.71,7.86,6.39,5.73
SUR,2022,1.0,0.84,1.77,7.94,7.76,3.2
SUR,2023,1.0,1.61,2.09,8.16,4.18,3.88
SUR,2024,1.0,1.48,1.96,8.2,4.87,4.27
SUR,2025,1.0,1.48,1.86,8.26,5.12,5.51
SVK,1993,1.0,0.87,2.0,7.92,6.43,3.65
SVK,1994,1.0,0.93,2.48,7.42,5.79,3.36
SVK,1995,1.0,0.87,2.48,7.4,5.94,3.2
SVK,1996,1.0,0.93,2.73,7.22,5.89,3.2
SVK,1997,1.0,0.87,2.48,7.4,5.94,3.34
SVK,1998,1.0,0.87,2.33,7.7,6.39,5.85
SVK,1999,1.0,0.39,0.86,8.74,9.31,5.63
SVK,2000,1.0,0.39,0.86,8.74,9.31,5.48
SVK,2001,1.0,0.39,0.86,8.74,9.31,5.48
SVK,2002,1.0,0.39,0.86,8.74,9.31,5.48
SVK,2003,1.0,0.39,0.86,8.84,9.33,5.48
SVK,2004,1.0,0.39,0.86,8.84,9.33,5.48
SVK,2005,1.0,0.39,0.86,8.84,9.33,5.48
SVK,2006,1.0,0.39,1.22,8.7,8.41,5.28
SVK,2007,1.0,0.39,1.22,8.72,8.41,5.28
SVK,2008,1.0,0.39,1.22,8.74,8.42,5.28
SVK,2009,1.0,0.41,1.42,8.66,8.4,5.28
SVK,2010,1.0,0.55,1.02,8.88,7.98,4.32
SVK,2011,1.0,0.55,0.65,8.88,8.88,6.14
SVK,2012,1.0,0.57,1.23,8.82,7.97,3.4
SVK,2013,1.0,0.59,1.4,8.68,7.93,3.64
SVK,2014,1.0,0.59,1.4,8.68,7.93,3.83
SVK,2015,1.0,0.59,1.4,8.7,7.94,3.83
SVK,2016,1.0,0.59,1.4,8.62,7.92,3.14
SVK,2017,1.0,0.65,2.05,8.32,7.24,2.82
SVK,2018,1.0,0.7,2.31,7.96,7.15,9.37
SVK,2019,1.0,0.7,2.31,8.22,7.22,7.94
SVK,2020,1.0,1.01,2.08,7.8,6.15,5.0
SVK,2021,1.0,0.59,2.08,7.86,7.29,4.28
SVK,2022,1.0,1.02,2.08,8.24,6.24,4.47
SVK,2023,1.0,1.01,2.21,8.3,5.97,4.79
SVK,2024,1.0,1.25,3.06,7.22,4.62,5.71
SVK,2025,1.0,0.93,3.05,7.14,5.09,6.37
SVN,1990,1.0,1.12,2.01,7.38,4.76,4.98
SVN,1991,1.0,0.71,1.78,8.38,6.65,5.15
SVN,1992,1.0,0.66,1.47,8.72,7.61,5.56
SVN,1993,1.0,0.66,1.47,8.72,7.61,6.61
SVN,1994,1.0,0.66,1.47,8.72,7.61,5.05
SVN,1995,1.0,0.61,1.47,8.72,7.73,7.08
SVN,1996,1.0,0.56,1.47,8.72,7.86,6.06
SVN,1997,1.0,0.56,1.47,8.76,7.87,7.06
SVN,1998,1.0,0.56,1.47,8.74,7.86,6.06
SVN,1999,1.0,0.56,1.47,8.74,7.86,6.63
SVN,2000,1.0,0.57,1.52,8.7,7.85,7.54
SVN,2001,1.0,0.57,1.52,8.68,7.85,7.2
SVN,2002,1.0,0.57,1.52,8.74,7.86,7.2
SVN,2003,1.0,0.44,1.52,8.74,8.21,7.2
SVN,2004,1.0,0.44,1.52,8.58,8.17,7.5
SVN,2005,1.0,0.44,1.52,8.58,8.17,5.31
SVN,2006,1.0,0.44,1.52,8.58,8.17,5.74
SVN,2007,1.0,0.44,1.66,8.6,7.83,5.7
SVN,2008,1.0,0.44,1.73,8.54,7.65,6.18
SVN,2009,1.0,0.44,1.16,8.8,9.09,6.55
SVN,2010,1.0,0.65,0.91,8.88,8.67,6.55
SVN,2011,1.0,0.23,1.17,8.8,9.15,6.59
SVN,2012,1.0,0.89,1.42,8.7,7.0,7.45
SVN,2013,1.0,0.9,1.24,8.62,7.78,5.83
SVN,2014,1.0,0.9,1.1,8.74,8.01,4.36
SVN,2015,1.0,0.23,0.89,8.62,9.68,4.82
SVN,2016,1.0,0.23,0.98,8.58,9.46,5.12
SVN,2017,1.0,0.65,1.15,8.5,7.91,5.01
SVN,2018,1.0,0.65,1.15,8.46,7.9,4.82
SVN,2019,1.0,0.67,1.37,8.26,7.85,3.78
SVN,2020,1.0,1.23,1.88,7.34,4.33,9.17
SVN,2021,1.0,1.32,1.88,7.18,4.07,9.54
SVN,2022,1.0,1.26,0.83,8.56,6.36,7.85
SVN,2023,1.0,1.14,1.53,8.12,4.87,4.7
SVN,2024,1.0,1.08,1.85,7.78,5.0,5.15
SVN,2025,1.0,1.15,1.55,7.66,4.73,5.03
SWE,1990,0.0,0.51,0.0,9.46,9.2,5.02
SWE,1991,0.0,0.87,0.0,9.46,8.26,4.58
SWE,1992,0.0,0.87,0.0,9.46,8.26,4.58
SWE,1993,0.0,0.52,0.0,9.46,9.19,4.58
SWE,1994,0.0,0.52,0.0,9.46,9.19,5.23
SWE,1995,0.0,0.52,0.0,9.46,9.19,5.29
SWE,1996,0.0,0.52,0.0,9.46,9.19,5.55
SWE,1997,0.0,0.52,0.0,9.46,9.19,5.55
SWE,1998,0.0,0.71,0.0,9.46,8.68,5.55
SWE,1999,0.0,0.86,0.0,9.46,8.27,5.55
SWE,2000,0.0,0.7,0.0,9.46,8.7,5.55
SWE,2001,0.0,0.7,0.0,9.46,8.7,4.56
SWE,2002,0.0,0.7,0.0,9.46,8.7,5.54
SWE,2003,0.0,0.87,0.0,9.46,8.26,4.28
SWE,2004,0.0,0.72,0.0,9.46,8.65,5.13
SWE,2005,0.0,0.72,0.0,9.46,8.65,5.94
SWE,2006,0.0,0.72,0.0,9.48,8.66,5.94
SWE,2007,0.0,0.72,0.0,9.48,8.66,5.37
SWE,2008,0.0,0.72,0.0,9.48,8.66,5.9
SWE,2009,0.0,0.72,0.0,9.48,8.66,5.9
SWE,2010,1.0,0.86,0.0,9.48,8.28,6.21
SWE,2011,1.0,0.72,0.0,9.48,8.66,6.88
SWE,2012,1.0,0.72,0.0,9.5,8.67,6.88
SWE,2013,1.0,0.72,0.0,9.5,8.67,6.88
SWE,2014,1.0,0.72,0.0,9.5,8.67,6.88
SWE,2015,1.0,0.98,0.0,9.36,7.92,6.88
SWE,2016,1.0,0.98,0.0,9.34,7.92,6.88
SWE,2017,1.0,0.98,0.0,9.3,7.91,6.57
SWE,2018,1.0,0.86,0.0,9.26,8.22,6.88
SWE,2019,1.0,0.86,0.0,9.26,8.22,6.88
SWE,2020,1.0,0.5,0.0,9.28,9.19,7.21
SWE,2021,1.0,0.62,0.0,9.28,8.88,5.92
SWE,2022,1.0,0.85,0.0,9.28,8.25,6.18
SWE,2023,1.0,0.85,0.0,9.24,8.24,6.27
SWE,2024,1.0,0.82,0.0,9.22,8.34,5.99
SWE,2025,1.0,0.82,0.0,9.2,8.33,5.4
SWZ,1990,0.0,2.15,6.13,-4.16,-0.95,4.16
SWZ,1991,0.0,2.15,6.13,-4.16,-0.95,4.16
SWZ,1992,0.0,2.15,6.13,-4.16,-0.95,4.16
SWZ,1993,0.0,2.15,6.13,-4.16,-0.95,4.16
SWZ,1994,0.0,2.15,6.13,-4.16,-0.95,4.16
SWZ,1995,0.0,2.15,6.13,-4.14,-0.95,3.89
SWZ,1996,0.0,2.15,6.13,-4.2,-0.96,2.74
SWZ,1997,0.0,2.15,6.13,-4.2,-0.96,2.74
SWZ,1998,0.0,2.15,6.13,-4.2,-0.96,4.17
SWZ,1999,0.0,2.15,6.13,-4.2,-0.96,4.17
SWZ,2000,0.0,1.79,5.61,-3.82,-0.6,3.48
SWZ,2001,0.0,1.79,5.61,-3.76,-0.58,3.48
SWZ,2002,0.0,1.79,5.61,-3.76,-0.58,3.48
SWZ,2003,0.0,1.79,5.61,-3.76,-0.58,3.48
SWZ,2004,0.0,1.79,5.61,-3.76,-0.58,3.48
SWZ,2005,0.0,1.79,5.61,-3.76,-0.58,3.48
SWZ,2006,0.0,1.89,5.82,-4.1,-0.67,3.48
SWZ,2007,0.0,1.98,5.99,-4.4,-0.74,2.2
SWZ,2008,0.0,1.89,5.81,-4.12,-0.67,2.5
SWZ,2009,0.0,1.89,5.81,-4.14,-0.68,2.1
SWZ,2010,0.0,1.84,5.97,-4.44,-0.42,2.1
SWZ,2011,0.0,1.74,5.81,-4.04,-0.41,2.1
SWZ,2012,0.0,1.74,5.81,-4.04,-0.41,1.99
SWZ,2013,0.0,1.7,5.76,-3.8,-0.47,2.45
SWZ,2014,0.0,1.7,5.76,-3.8,-0.47,2.2
SWZ,2015,0.0,1.7,5.76,-3.8,-0.47,2.24
SWZ,2016,0.0,1.7,5.76,-3.8,-0.47,2.24
SWZ,2017,0.0,1.73,5.78,-3.76,-0.37,2.79
SWZ,2018,0.0,1.75,5.83,-3.56,-0.32,2.12
SWZ,2019,0.0,1.89,6.13,-3.62,-0.33,2.73
SWZ,2020,0.0,1.89,6.13,-3.68,-0.35,2.61
SWZ,2021,0.0,2.62,7.87,-5.92,-2.74,3.73
SWZ,2022,0.0,3.16,8.09,-6.26,-3.95,3.38
SWZ,2023,0.0,3.22,8.09,-6.26,-4.12,1.42
SWZ,2024,0.0,2.88,7.91,-5.9,-3.24,1.96
SWZ,2025,0.0,2.88,7.91,-5.88,-3.24,2.52
SYC,1990,0.0,1.44,3.6,2.3,2.23,4.07
SYC,1991,0.0,1.44,3.34,2.62,2.94,3.74
SYC,1992,0.0,1.5,3.5,2.96,3.02,3.7
SYC,1993,0.0,1.21,3.5,3.6,3.97,4.02
SYC,1994,0.0,1.21,3.5,3.68,3.99,4.34
SYC,1995,0.0,1.21,3.5,3.72,4.0,4.34
SYC,1996,0.0,1.21,3.5,3.76,4.01,4.34
SYC,1997,0.0,1.21,3.5,3.76,4.01,4.34
SYC,1998,0.0,1.21,3.5,3.76,4.01,4.34
SYC,1999,0.0,1.21,3.5,3.76,4.01,4.34
SYC,2000,0.0,1.21,3.5,3.8,4.02,4.34
SYC,2001,0.0,1.21,3.5,3.62,3.97,4.34
SYC,2002,0.0,1.21,3.5,3.8,4.02,4.34
SYC,2003,0.0,1.21,3.5,4.14,4.1,4.34
