country,factor,q_state,r_obs,snr,neg_loglik,T,beta_mean,beta_std
Nepal,factor_3,0.00033546262790251185,0.09700640101474596,0.003458149404507009,12.448929326332975,56,0.4471258608963254,0.40725471470492414
Nepal,factor_4,0.00033546262790251185,0.06281480536600959,0.005340502544707999,1.759038327870405,56,1.008425120188828,0.43240871990651236
Nicaragua,factor_1,1.6058318161849596,0.012394746019861234,129.55746036359184,-31.788192898216302,56,2.467889791999028,1.2110311202852262
Nicaragua,factor_2,0.00033546262790251185,0.024680623023838322,0.0135921458537938,-21.055372740551345,56,1.1648478509730928,0.20860903158716992
Nicaragua,factor_3,1.319549331015468,0.058147567548781955,22.693113171216552,3.2138705113320643,56,-1.5987826007345065,2.138502908235534
Nicaragua,factor_4,0.12485611087562226,0.01582794457520525,7.888333844131064,-30.49831005679778,56,0.324340093159802,0.7471138281231979
Niger,factor_1,0.13129140080638166,0.010817011364389282,12.137493100784427,-39.30508400837079,55,2.2457264981075764,0.5008611388058569
Niger,factor_2,0.00033546262790251185,0.015162327263502457,0.022124745236835157,-32.83375375476183,55,1.9730865921699552,0.3845667339693189
Niger,factor_3,0.00033546262790251185,0.28740398180884313,0.0011672163544541052,39.00978699059357,55,0.03949328910661128,1.3343696407398
Niger,factor_4,0.00033546262790251185,0.06190379926806861,0.005419095949988826,1.4938058302682906,55,1.970829254011557,0.6913424767035621
Zambia,factor_1,3.652216550502323,0.002039724809648266,1790.5437700353891,-62.160009065651295,56,1.569679800095539,1.24978760106116
Zambia,factor_2,2.896937006230156,0.0050013434283258055,579.2317699726336,-51.89823160104828,56,1.8977713651077184,1.09577187190024
Zambia,factor_3,0.00033546262790251185,0.005607962561727382,0.05981898491832685,-56.667815573200166,56,0.20356988226596825,0.11395736928231022
Zambia,factor_4,5.92139806595748,0.0017191389534429718,3444.3975887455267,-58.80536732348219,56,0.6266577001800999,2.098680111732029
Zimbabwe,factor_1,7.38905609893065,0.0012884087493356432,5735.024775903418,-61.046721919619834,56,-0.145975955479139,2.611494562797973
Zimbabwe,factor_2,0.00033546262790251185,0.004773213923529046,0.07028024163109155,-60.9796891810541,56,0.6831686787934708,0.17333262138633646
Zimbabwe,factor_3,0.00033546262790251185,0.17622341446613562,0.0019036212010690372,27.078037532149647,56,1.7285736889127845,0.43039161224094336
Zimbabwe,factor_4,0.10025943339359139,0.030079611600253266,3.333135903681257,-15.300148234334232,56,0.5529827034450716,0.5600887222806219
Guinea,factor_1,0.00033546262790251185,0.007516006113400192,0.044633096732641,-49.08435332651002,56,1.248552763296104,0.1987568289401924
Guinea,factor_2,0.07797948450518116,0.014357490123365901,5.431275510910818,-33.55301051269727,56,1.455663040622091,0.327005155454337
Guinea,factor_3,0.00033546262790251185,0.14849726467405128,0.0022590492063193626,22.849723780604844,56,0.8704992947625622,1.1767984822343391
Guinea,factor_4,0.31648442643046404,0.010621046127106239,29.797858199933447,-38.66303168027327,56,-1.0758452211387046,0.643739154797869
Ivory Coast,factor_1,4.971689943511888,0.00041765527341339724,11903.812210676637,-79.63840180779513,56,0.14521453388813144,2.0818743994060718
Ivory Coast,factor_2,0.10562409743103969,0.010622717917572784,9.943227171297613,-40.69479456453351,56,1.0591087994071897,0.4098954533146902
Ivory Coast,factor_3,0.00033546262790251185,0.10747985119053365,0.003121167588033076,14.934749824167966,56,-0.135195238405848,0.15141962533352538
Ivory Coast,factor_4,0.12745835922894014,0.013765056105408452,9.25955973247797,-33.76393788496974,56,1.759987212779535,0.5832694718965704
