country_text_id,year,nscm_resid_full_0,nscm_resid_domestic_0,nscm_resid_full_1,nscm_resid_domestic_1,nscm_resid_full_2,nscm_resid_domestic_2,nscm_resid_full_3,nscm_resid_domestic_3,nscm_resid_full_4,nscm_resid_domestic_4
DEU,1991,0.018228054,0.04129219,-0.015812637,-0.025070036,-0.00153736,-0.014651485,-0.0008610911,-0.00097384467,-1.6927703e-05,-0.00059685064
DJI,1991,-8.321728e-06,-1.588475e-06,-0.00092792575,-0.00031381953,-0.0023549686,-0.006928012,-0.3826662,-0.2288118,0.38595742,0.23605514
DNK,1991,0.17237294,0.24843657,-0.17045006,-0.2392968,-0.00080577115,-0.0051288507,-0.0010596443,-0.002064417,-5.742286e-05,-0.001946474
ECU,1991,-0.003238242,-0.00694357,-0.05109702,-0.033329308,0.30659145,0.2290762,-0.23723413,-0.13178752,-0.015022111,-0.057015866
EGY,1991,-5.4433967e-05,-3.645315e-05,-0.0043369704,-0.003890957,-0.030018475,-0.08666588,-0.30919155,-0.30143422,0.3436014,0.39202756
ESP,1991,0.050798595,0.09582746,-0.034437567,-0.04221632,-0.01274,-0.048349567,-0.0034945917,-0.0032934262,-0.00012648891,-0.001968259
ETH,1991,-1.1693201e-05,-1.4188204e-05,-0.0013745752,-0.00075321266,-0.0016540512,-0.0033977649,0.24093342,0.45318657,-0.23789304,-0.44902137
FIN,1991,0.058106244,0.09276414,-0.048577707,-0.06357646,-0.0061628465,-0.025445022,-0.0032714289,-0.002195331,-9.435813e-05,-0.0015472805
FJI,1991,-0.00034929274,-0.003168723,-0.023084322,-0.016755708,-0.027236847,-0.04612924,-0.55320185,-0.49930587,0.60387236,0.5653595
FRA,1991,0.3727057,0.31386715,-0.25873065,-0.20853727,-0.088046916,-0.09469121,-0.024793075,-0.005799706,-0.0011350962,-0.004838997
GAB,1991,-0.00023466242,-0.002119018,-0.002061332,-0.0015332289,-0.7219931,-0.8838189,0.73700786,0.91909367,-0.012718772,-0.03162257
GBR,1991,0.19336712,0.10371804,-0.13012832,-0.05286963,-0.03304756,-0.039827697,-0.029176151,-0.006876127,-0.0010150656,-0.004144461
GEO,1991,-8.3696985e-05,-0.0004601916,-0.0027438514,-0.004690325,-0.27488083,-0.43274108,0.4253599,0.71951306,-0.14765145,-0.28162143
GHA,1991,-4.1407337e-05,-2.774407e-05,-0.007850164,-0.008331683,-0.0017513759,-0.0053647915,-0.6141633,-0.4391663,0.62380624,0.45289057
GIN,1991,-1.2399698e-05,-3.6683364e-06,-0.0026128527,-0.0014619877,-0.0018361358,-0.008051741,0.34876877,0.5415125,-0.34430733,-0.53199506
GMB,1991,-0.00031569327,-0.0027454118,-0.0129088145,-0.014678289,-0.11087316,-0.33742857,-0.7585941,-0.3880305,0.8826918,0.7428827
GNB,1991,-1.03611765e-05,-5.293516e-06,-0.0014518357,-0.0008785358,-0.0012827162,-0.004152707,0.36242533,0.63730896,-0.35968044,-0.63227236
GNQ,1991,-2.0828857e-06,-6.0487656e-07,-0.0006249688,-0.0006394573,-0.0012741823,-0.0053308923,0.41670978,0.6994288,-0.41480857,-0.6934578
GRC,1991,0.007597208,0.098150015,0.013655532,0.014426226,-0.018093493,-0.110540695,-0.003087585,-0.001321969,-7.167242e-05,-0.00071355497
GTM,1991,-0.0002842955,-0.00034903502,-0.00985523,-0.0040999637,0.56473553,0.45321733,-0.5894277,-0.36517093,0.034831665,-0.08359741
GUY,1991,-0.0031923058,-0.0061282963,-0.009101477,-0.00990019,0.16746694,0.2316705,-0.132489,-0.12302649,-0.022684148,-0.092615634
HRV,1991,-0.0010346397,-0.008473268,-0.04092349,-0.053469773,-0.35978466,-0.46059376,-0.45928958,-0.2637004,-0.13896771,-0.21376283
HTI,1991,-0.00028801683,-0.00054816745,-0.008938528,-0.002751831,-0.2009201,-0.32422525,0.2720223,0.49970502,-0.061875604,-0.17217974
HUN,1991,0.1567002,0.075187445,-0.033338726,-0.016637802,-0.016949194,-0.011665445,-0.10331458,-0.036885686,-0.0030976948,-0.0099985115
IDN,1991,-1.4992686e-05,-1.32780315e-05,-0.00093519094,-0.00092610595,-0.022548094,-0.046315532,-0.23841052,-0.23947224,0.2619087,0.2867272
IND,1991,-0.015051679,-0.23194025,-0.00720437,-0.005758832,0.15540373,0.28331268,-0.13028762,-0.038180403,-0.0028600674,-0.0074331337
IRL,1991,-0.5426061,-0.6228896,0.61721766,0.7078023,-0.04925241,-0.072366446,-0.024448188,-0.007480392,-0.0009109264,-0.005065802
IRN,1991,-1.5559588e-05,-2.440542e-05,-0.0018727897,-0.00324145,-0.0047894493,-0.012710555,-0.3721382,-0.23778811,0.378816,0.2537645
IRQ,1991,-1.995304e-06,-1.4936705e-07,-0.00021085687,-6.922522e-05,-0.0010768614,-0.0034669184,0.7312687,0.8512358,-0.72997904,-0.8476995
ISL,1991,0.026930332,0.04931891,-0.019428639,-0.022094196,-0.005086744,-0.023895204,-0.0023304697,-0.0016990801,-8.449715e-05,-0.0016304232
ISR,1991,0.021306515,0.075576305,-0.006585803,-0.0038445054,-0.012948476,-0.06845583,-0.0017180698,-0.002194673,-5.40801e-05,-0.0010814036
ITA,1991,-0.048371047,-0.123520546,0.07678932,0.15131378,-0.0070584468,-0.009718036,-0.019220408,-0.011535963,-0.0021394466,-0.006539262
JAM,1991,0.25700915,0.44067723,-0.017924255,-0.00952962,-0.21694523,-0.40949026,-0.021312244,-0.0143436575,-0.00082747854,-0.0073137917
JOR,1991,-0.00051534205,-0.0017471411,-0.010555383,-0.007573054,-0.10493463,-0.14937416,-0.42061266,-0.33874676,0.53661805,0.49744117
JPN,1991,0.04712069,0.065200746,-0.031795047,-0.024848578,-0.009822932,-0.034382857,-0.0053464435,-0.0031676067,-0.00015626063,-0.0028016495
KAZ,1991,-0.00016433113,-0.0022698354,-0.0054942193,-0.022341693,-0.196114,-0.29428205,0.38704515,0.731668,-0.18527265,-0.41277432
KEN,1991,-5.7014848e-05,-0.000113190916,-0.0020157201,-0.0013317323,0.4517228,0.27484238,-0.52676517,-0.19577488,0.07711509,-0.07762253
KGZ,1991,-4.4411063e-05,-0.0003538044,-0.0058232173,-0.023528298,-0.02075365,-0.0460369,0.17100227,0.4278853,-0.14438097,-0.3579663
KHM,1991,-4.1712347e-06,-3.6567394e-06,-0.00039616207,-0.0001625681,-0.0025146797,-0.006353935,-0.6588246,-0.38450497,0.6617397,0.39102513
KOR,1991,-0.012006093,-0.1692221,-0.127985,-0.20641243,0.3378318,0.5024118,-0.18908617,-0.068050325,-0.008754537,-0.058726974
LAO,1991,-6.3160705e-06,-5.410599e-06,-0.00038327216,-0.0005058764,-0.002778133,-0.0045356057,-0.20684089,-0.121846244,0.21000862,0.12689322
LBN,1991,-0.0009018625,-0.004048639,-0.01151247,-0.004102004,0.20034301,0.08215436,-0.48658964,-0.2760793,0.29866105,0.20207557
LBR,1991,-3.6041216e-05,-4.6489145e-05,-0.009407695,-0.007216911,-0.0018080309,-0.0040732115,0.20579106,0.3343708,-0.19453931,-0.3230342
LKA,1991,-0.00039713268,-0.003560618,-0.006678474,-0.01546437,0.26060528,0.305995,-0.1612347,-0.14810373,-0.09229501,-0.13886622
LSO,1991,-0.0001095603,-0.00031975805,-0.011490326,-0.008490824,-0.0038466728,-0.0043686554,0.2918846,0.5155213,-0.27643812,-0.50234205
LTU,1991,-0.42257333,-0.7240756,0.9044272,0.9615311,-0.369354,-0.2209681,-0.10854404,-0.008485319,-0.0039558676,-0.008002043
LUX,1991,0.011833072,0.029791653,-0.009531735,-0.017428553,-0.001502635,-0.010972306,-0.0007791291,-0.0008484904,-1.9610796e-05,-0.00054229813
LVA,1991,-0.059693545,-0.3728033,-0.16875981,-0.22598386,-0.40330407,-0.29526478,0.65187025,0.93806165,-0.020112788,-0.044009745
MAR,1991,-4.0258765e-05,-2.8009768e-05,-0.0033589266,-0.0033741475,-0.016743006,-0.065835156,-0.4033609,-0.38878083,0.42350316,0.45801818
MDA,1991,-0.0017833108,-0.03322461,-0.0042973836,-0.008994076,-0.86419743,-0.85141665,0.88318026,0.9286463,-0.012902108,-0.035010997
MDV,1991,-5.5530913e-06,-3.4385284e-06,-0.0011336433,-0.0019061618,-0.0027060339,-0.0099214865,-0.3769908,-0.26355568,0.380836,0.2753868
MEX,1991,-0.0006845821,-0.001810668,-0.0056611304,-0.00547968,0.1848489,0.15177971,-0.15010741,-0.06537004,-0.028395884,-0.07911928
MKD,1991,-0.00096913916,-0.008573238,-0.036753275,-0.055827916,-0.3314145,-0.3996256,-0.48460358,-0.2951557,-0.14625958,-0.24081759
MLI,1991,-3.77045e-05,-0.0001197728,-0.00419622,-0.0030138069,-0.009630946,-0.030250015,0.11094898,0.28092813,-0.09708417,-0.24754456
MMR,1991,-2.1768012e-06,-1.1304235e-07,-0.0011745892,-0.00043111452,-6.5881286e-05,-0.00010076038,0.54808694,0.6616808,-0.5468443,-0.66114885
MNG,1991,-0.002068789,-0.06816691,-0.011521502,-0.05899285,-0.062763594,-0.085776135,0.082529604,0.27336568,-0.0061756913,-0.060429767
MOZ,1991,-2.463934e-05,-5.391202e-05,-0.0038861379,-0.004818551,-0.004460979,-0.008430846,0.15514708,0.26886964,-0.1467753,-0.25556633
MUS,1991,0.26471394,0.50115776,-0.009579398,-0.0025055287,-0.24414572,-0.4864353,-0.01042926,-0.008937305,-0.00055961113,-0.0032795237
MWI,1991,-4.433161e-06,-2.0401894e-06,-0.0008668821,-0.001036881,-0.00049032166,-0.0008756847,-0.43156755,-0.1858683,0.43292916,0.18778288
MYS,1991,-0.0009837142,-0.010505485,-0.0024769262,-0.0030725647,0.2207334,0.35334265,-0.11905619,-0.12247521,-0.09821664,-0.21728937
NAM,1991,-0.0022491096,-0.012536912,-0.006995953,-0.0041096974,-0.16076744,-0.1619482,0.1806875,0.20631051,-0.01067501,-0.027715754
NER,1991,-0.00025200992,-0.0020114107,-0.011802161,-0.014923168,-0.04992741,-0.092714675,0.12900215,0.37293303,-0.06702056,-0.26328376
NGA,1991,-3.6612608e-05,-8.167989e-05,-0.0061552837,-0.005170342,-0.006611471,-0.03211363,-0.7632493,-0.5235581,0.77605265,0.5609237
NIC,1991,-0.004344999,-0.031010706,-0.016511243,-0.018111918,0.0009936094,-0.09793037,0.023946226,0.16713041,-0.004083565,-0.020077372
NLD,1991,0.06823796,0.082463086,-0.0612695,-0.06117912,-0.0040272134,-0.017000688,-0.0028343918,-0.0023665905,-0.00010680532,-0.0019166332
NOR,1991,0.005478859,0.021399558,-0.0049746316,-0.014586432,-0.00031415134,-0.005952538,-0.00018602543,-0.00049172126,-4.02945e-06,-0.0003688467
NPL,1991,-0.0007429931,-0.013996512,-0.0020611936,-0.0018945922,-0.6131372,-0.70425147,0.62084556,0.747283,-0.0049042082,-0.027140407
NZL,1991,0.11319023,0.06690085,-0.10669642,-0.044638008,-0.0030337651,-0.013680246,-0.0033318454,-0.0043189893,-0.00012818871,-0.00426357
PAK,1991,-0.00027834333,-0.002706453,-0.0034805161,-0.0020648688,0.4998316,0.3066876,-0.46136326,-0.20821074,-0.03470954,-0.09370553
PHL,1991,-0.0013642994,-0.0067806793,-0.07153697,-0.11063076,0.4604038,0.3738482,-0.3602599,-0.19345224,-0.027242634,-0.06298456
PNG,1991,-0.0016781955,-0.028224442,-0.003382953,-0.0014683875,0.1223191,0.103598535,-0.11323273,-0.06565328,-0.0040251873,-0.0082524335
POL,1991,-0.81227803,-0.81484246,0.44674757,0.45910153,0.4249456,0.36669052,-0.058903433,-0.009083405,-0.00051171944,-0.0018661832
PRK,1991,-1.4398653e-06,-1.9395436e-07,-0.00012381971,-0.00019989819,-0.00039207295,-0.0004924065,-0.108070955,-0.06944781,0.10858834,0.0701403
PRT,1991,0.13439852,0.20323253,-0.037174813,-0.023992075,-0.08128522,-0.17373587,-0.015539626,-0.0035367613,-0.00039898095,-0.0019676914
PRY,1991,-0.0005857288,-0.0013080408,-0.0046323873,-0.0033357504,0.13981354,0.102169216,-0.12071042,-0.045457885,-0.013885011,-0.05206761
ROU,1991,-0.0071710683,-0.0727478,-0.014442696,-0.06458377,-0.32196972,-0.49522522,0.34986252,0.6597959,-0.0062790923,-0.027239121
RUS,1991,-0.00017105592,-0.0029395153,-0.008215236,-0.053501397,-0.13461551,-0.29494733,0.20299578,0.54910815,-0.05999396,-0.19771984
RWA,1991,-4.3525924e-05,-0.00018457153,-0.0021417663,-0.0030486519,-0.06244522,-0.14318568,0.28306347,0.59653586,-0.218433,-0.45011705
SDN,1991,-1.8794851e-06,-6.5109205e-08,-0.00083974894,-0.00026898782,-4.668737e-05,-7.34784e-05,-0.41035554,-0.3012757,0.41124386,0.30161822
SEN,1991,-0.0015828476,-0.014905325,-0.0045783916,-0.007522057,0.14517868,0.08477551,-0.12596016,-0.03520109,-0.013057193,-0.027147023
SLE,1991,-8.813018e-06,-3.9731694e-06,-0.0014462477,-0.00077773863,-0.004102703,-0.024349203,0.3529203,0.6884662,-0.34736252,-0.66333526
SOM,1991,-3.6894146e-06,-3.961981e-07,-0.0013164965,-0.00037148077,-0.00016083433,-0.00012371507,0.32164794,0.22854507,-0.32016692,-0.22804947
SRB,1991,-6.289496e-05,-0.00010110287,-0.012857259,-0.03354634,-0.025007917,-0.089354776,0.32008076,0.42346925,-0.28215268,-0.30046707
SWE,1991,0.017305493,0.03908837,-0.015972229,-0.028529381,-0.00081388827,-0.009010842,-0.0005060731,-0.00084171974,-1.3346391e-05,-0.00070634077
SWZ,1991,-1.253984e-05,-3.8519056e-06,-0.0014758644,-0.0008957154,-0.0017143331,-0.0049623703,-0.21003935,-0.18053278,0.21324211,0.18639475
SYC,1991,-0.00021307182,-0.0011704661,-0.008190042,-0.014117361,-0.1556755,-0.1821327,-0.3743698,-0.14103943,0.53844845,0.3384599
SYR,1991,-2.410876e-06,-1.9001257e-07,-0.00041076692,-0.0004699835,-0.0013719919,-0.004696349,0.76867795,0.80811334,-0.76689285,-0.80294675
TCD,1991,-3.966395e-06,-9.345481e-07,-0.0016443763,-0.00088939525,-0.00057555054,-0.002005655,0.24947476,0.37454665,-0.24725088,-0.37165058
TGO,1991,-5.9434173e-05,-0.00010538747,-0.0022935711,-0.0026809135,-0.11821108,-0.27820155,0.28532124,0.58128536,-0.16475718,-0.30029747
THA,1991,-8.187488e-05,-0.0004393533,-0.0072620297,-0.0049213264,-0.027100468,-0.05300664,0.32391822,0.5277493,-0.28947383,-0.46938202
TJK,1991,-4.0116636e-05,-0.00032985513,-0.0015897116,-0.0026555485,-0.07319703,-0.17666449,0.21059984,0.58601475,-0.135773,-0.40636483
TKM,1991,-3.2156847e-06,-7.302581e-07,-0.0012959797,-0.0030575322,-0.00069514755,-0.0018028254,0.714664,0.80461454,-0.7126697,-0.79975337
TTO,1991,0.056257308,0.21098083,-0.00836456,-0.006820012,-0.042553276,-0.19135258,-0.005169137,-0.008367434,-0.0001703117,-0.0044407416
TUN,1991,-9.0165326e-05,-8.776081e-05,-0.0023785252,-0.0047261985,-0.11181221,-0.21131389,-0.17391849,-0.19859976,0.28819937,0.41472763
TUR,1991,-0.0016227502,-0.034041174,-0.012100723,-0.027437737,0.535425,0.3438617,-0.47292486,-0.14896211,-0.04877666,-0.1334206
TWN,1991,-0.008501681,-0.08067844,-0.026713714,-0.03983066,0.18239659,0.3969568,-0.12646997,-0.13372096,-0.020711252,-0.14272672
TZA,1991,-0.00068603415,-0.008404553,-0.009427219,-0.021214742,0.5580578,0.514042,-0.48020226,-0.27648312,-0.06774228,-0.20793971
UGA,1991,-0.00020084875,-0.0015335882,-0.003515255,-0.002965409,0.6834836,0.5019418,-0.5929585,-0.28081495,-0.0868089,-0.21662776
UKR,1991,-0.0010312722,-0.022780107,-0.040533297,-0.21456973,-0.19939266,-0.19466402,0.2999062,0.6230477,-0.0589489,-0.19103391
URY,1991,-0.0023711321,-0.0006638559,0.007257223,0.013116062,-0.00020454203,-0.00010954511,-0.0038221464,-0.010855739,-0.00085941394,-0.0014869538
USA,1991,0.2953114,0.30929393,-0.26276454,-0.24933924,-0.022116374,-0.049838547,-0.010154547,-0.0064056693,-0.00027600484,-0.003710486
UZB,1991,-5.8112932e-06,-7.069315e-06,-0.0009650324,-0.0028133634,-0.0058830795,-0.013918117,0.65928674,0.778002,-0.65243274,-0.7612635
VEN,1991,-0.047847267,-0.090948164,-0.02789135,-0.023056777,0.13059223,0.14297575,-0.052762654,-0.020464383,-0.0020909251,-0.008506425
VNM,1991,-0.000110747744,-0.000805958,-0.00225505,-0.006918564,-0.03210012,-0.035646465,-0.31713307,-0.17152159,0.35159904,0.21489263
YEM,1991,-2.829941e-05,-1.6925365e-05,-0.0027693808,-0.0008474923,-0.005455978,-0.01432315,0.3134405,0.4359997,-0.3051868,-0.4208122
ZAF,1991,-3.2352873e-05,-0.00012742626,-0.0035402863,-0.0019631737,-0.012754774,-0.04010505,-0.6393741,-0.38460428,0.6557014,0.4267999
ZMB,1991,-0.00034317153,-0.0055585117,-0.007951661,-0.020846609,-0.28889567,-0.3860919,0.32637745,0.54992473,-0.029187,-0.13742767
ZWE,1991,-0.0003280077,-0.0007448395,-0.0029619636,-0.0031275826,0.3624838,0.2907161,-0.28173035,-0.137331,-0.07746341,-0.1495127
AFG,1992,-1.7820435e-06,-2.0953e-07,-0.0006171192,-0.00017913226,-0.00014044013,-0.00033172863,0.43727237,0.6593386,-0.4365131,-0.6588275
ALB,1992,-0.0006218709,-0.011755244,-0.004356291,-0.010085156,-0.24259928,-0.50061816,0.2531796,0.54418504,-0.005602093,-0.021726489
ARE,1992,-1.4353614e-05,-5.023441e-06,-0.0026058669,-0.005779553,-5.9564467e-05,-5.8799047e-05,-0.19213487,-0.18307553,0.1948148,0.18891889
ARG,1992,-0.08879683,-0.2056946,-0.058621217,-0.040720783,0.19784725,0.26504076,-0.049114447,-0.013229057,-0.0013146644,-0.005396281
ARM,1992,-0.0022982778,-0.03668306,-0.009512728,-0.027605094,-0.62490773,-0.72447926,0.6641675,0.8739892,-0.027448766,-0.08522176
AUS,1992,0.2425881,0.1746828,-0.23609889,-0.14836383,-0.0041722716,-0.017194035,-0.0021647546,-0.0042416095,-0.00015226752,-0.004883248
AZE,1992,-0.00030747597,-0.002534318,-0.007968859,-0.014415366,-0.1314235,-0.16434053,0.20356733,0.4609328,-0.063867494,-0.2796426
BDI,1992,-2.0686657e-05,-2.3036253e-05,-0.006009959,-0.007014634,-0.0009344593,-0.0015462852,0.2698331,0.4598065,-0.262868,-0.45122245
BEL,1992,0.0479362,0.053560734,-0.038365416,-0.03147622,-0.0060122428,-0.0190196,-0.0034687575,-0.0018576249,-8.9770016e-05,-0.0012073239
BEN,1992,-0.00251525,-0.03253736,-0.016571792,-0.040592697,-0.49681717,-0.6094004,0.52060306,0.697785,-0.0046988744,-0.015254541
BFA,1992,-0.0005323401,-0.0025977502,-0.011287474,-0.01473211,-0.42402208,-0.59827256,0.4817441,0.7232026,-0.04590223,-0.10760021
BGD,1992,-0.0003740219,-0.0029456434,-0.0008843808,-0.0004942126,-0.8516243,-0.89624804,0.85938615,0.91086584,-0.006503389,-0.011177981
BGR,1992,-0.40118906,-0.6929058,0.88395447,0.8895403,-0.15965097,-0.17604214,-0.32147452,-0.012201127,-0.0016399535,-0.008391271
BHR,1992,-8.414904e-06,-7.079096e-07,-0.0018568408,-0.0011880053,-8.810233e-05,-0.00013072495,-0.29048064,-0.23203646,0.29243416,0.23335588
BIH,1992,-0.000724283,-0.00895475,-0.027684592,-0.06467631,-0.17987438,-0.349972,-0.68448687,-0.33947644,-0.10722984,-0.23692054
BLR,1992,-0.04558188,-0.24818641,-0.01732643,-0.027936034,-0.64105815,-0.6033547,0.71886766,0.9381235,-0.014901314,-0.058646366
BOL,1992,-0.0032339152,-0.008442594,-0.008930333,-0.005768962,0.10585159,0.09449226,-0.087273866,-0.057647604,-0.0064135697,-0.022633063
BRA,1992,-0.080459625,-0.14964546,0.021274637,0.03949252,0.112478256,0.13025153,-0.05189384,-0.014910999,-0.0013994763,-0.005187596
BTN,1992,-6.2953004e-05,-4.2042353e-05,-0.013202806,-0.020535192,-0.0004131775,-0.0003349284,-0.37834394,-0.3340204,0.3920229,0.35493267
BWA,1992,-0.04728459,-0.25117582,-0.089742236,-0.09702942,0.2803372,0.53927904,-0.12789105,-0.1113739,-0.015419242,-0.079699956
CAF,1992,-4.0384788e-05,-0.000147064,-0.0033872318,-0.004024492,-0.057956193,-0.14254394,0.19519943,0.44312865,-0.13381557,-0.29641315
CAN,1992,-0.62016785,-0.7972068,0.67489934,0.83841026,-0.023153953,-0.02679131,-0.030418757,-0.00821681,-0.0011587885,-0.0061952323
CHE,1992,-3.701715e-05,-1.3706033e-06,0.000977993,0.0031414032,-4.6876156e-07,-1.9191688e-08,-0.00072922383,-0.003109533,-0.00021131229,-3.0401683e-05
CHL,1992,0.34225363,0.4113866,-0.13280523,-0.056749284,-0.12308356,-0.23309396,-0.08439973,-0.09214553,-0.0019650941,-0.029397901
CIV,1992,-0.00037457878,-0.0012427594,-0.005353378,-0.0060764984,0.51437205,0.4163754,-0.43019432,-0.24364479,-0.0784498,-0.16541131
CMR,1992,-7.089708e-05,-0.00018851394,-0.0011508572,-0.0009565231,-0.50285673,-0.71239203,0.5627795,0.821184,-0.058701064,-0.10764695
COD,1992,-3.0299589e-06,-1.4963429e-06,-0.0010274536,-0.000586343,-0.0011420103,-0.0045786174,0.23164314,0.5254816,-0.22947076,-0.52031505
COL,1992,-0.007294066,-0.00640033,0.4826817,0.6689842,-0.258346,-0.40277883,-0.19488616,-0.17507271,-0.02215553,-0.08473229
CRI,1992,0.25071388,0.47860932,-0.14145084,-0.17498554,-0.099270396,-0.28430662,-0.009604165,-0.011238726,-0.00038851195,-0.008078493
CYP,1992,-0.037153404,-0.32252145,-0.058690343,-0.07202511,0.33843476,0.46648747,-0.23273289,-0.046257,-0.009858072,-0.025683898
DEU,1992,0.021880507,0.042167425,-0.018752232,-0.026181279,-0.0020560028,-0.014425034,-0.001052396,-0.0009790148,-1.9933585e-05,-0.0005820969
DJI,1992,-1.7011822e-05,-5.2565188e-06,-0.0017783527,-0.000937893,-0.004896665,-0.016760817,0.53291667,0.72898936,-0.52622455,-0.7112854
DNK,1992,-0.6324067,-0.5788709,0.63502735,0.58723366,-0.0009663538,-0.0036706792,-0.0015455933,-0.0024401525,-0.000108822474,-0.0022518833
ECU,1992,-0.0031096498,-0.0064466405,-0.044873394,-0.027398465,0.2605158,0.19068354,-0.19968507,-0.10897139,-0.012847677,-0.04786701
EGY,1992,-5.705001e-05,-3.5817287e-05,-0.0040538497,-0.0035819788,-0.031747606,-0.09035229,-0.32121694,-0.30770373,0.3570754,0.40167385
ESP,1992,0.05020356,0.087721586,-0.03412236,-0.04125779,-0.012198274,-0.041445754,-0.0037648703,-0.0032565426,-0.00011813244,-0.0017614603
ETH,1992,-2.6674485e-05,-4.527707e-05,-0.0021619834,-0.0014222084,-0.0038461403,-0.008647298,0.18016738,0.40530932,-0.1741325,-0.39519453
FIN,1992,0.100991726,0.10916597,-0.08548079,-0.080318816,-0.010180674,-0.024798581,-0.005175448,-0.002314771,-0.00015488004,-0.0017337679
FJI,1992,-0.00464569,-0.030322347,-0.011890175,-0.007913453,-0.7633094,-0.6167395,0.83008605,0.7844018,-0.050240733,-0.12942646
FRA,1992,0.4243909,0.3340894,-0.3005315,-0.24183735,-0.09554679,-0.08144703,-0.027034562,-0.00588902,-0.0012779676,-0.0049160765
GAB,1992,-0.0003790506,-0.0028650486,-0.0019062513,-0.0012192981,0.13412654,0.06637502,-0.12269681,-0.040602773,-0.009144406,-0.021687832
GBR,1992,0.20520711,0.09385151,-0.12768826,-0.04654522,-0.042998765,-0.037865955,-0.033471365,-0.0059706625,-0.0010486192,-0.0034697503
GEO,1992,-9.150856e-05,-0.00042328893,-0.0029466436,-0.0040679765,-0.2069079,-0.3514539,0.30554104,0.60031426,-0.095594935,-0.2443691
GHA,1992,-0.00019325003,-0.00046213827,-0.017120417,-0.023216292,-0.041239846,-0.10521273,0.24857396,0.49073195,-0.1900204,-0.36184078
GIN,1992,-1.6964637e-05,-5.7823027e-06,-0.003130644,-0.0016867766,-0.0028774359,-0.012098466,0.35093367,0.52672935,-0.3449086,-0.5129383
GMB,1992,-0.00038493198,-0.0027870995,-0.014727053,-0.015142455,-0.013058826,-0.23661834,-0.6861326,-0.33050328,0.7143034,0.5850511
GNB,1992,-1.6455024e-05,-8.571933e-06,-0.0019392419,-0.0010529415,-0.0020430475,-0.0063696676,0.35194212,0.5990617,-0.34794334,-0.5916305
GNQ,1992,-2.5705508e-06,-4.637056e-07,-0.0006055253,-0.00050588476,-0.0014125642,-0.004613956,-0.47755873,-0.2834443,0.47957933,0.28856456
GRC,1992,0.03652495,0.10826689,-0.0050590555,-0.0030253744,-0.026608825,-0.10317329,-0.0047475933,-0.0013762217,-0.000109505665,-0.0006919829
GTM,1992,-0.0003542137,-0.00037845894,-0.011730646,-0.004001116,0.4587921,0.39637685,-0.52571625,-0.35798666,0.079009056,-0.03401059
GUY,1992,-0.0041616173,-0.009408267,-0.010493257,-0.010417186,0.12675142,0.19491267,-0.09661477,-0.10525047,-0.015481665,-0.0698368
HRV,1992,-0.00042216017,-0.00414006,-0.0037300691,-0.0050379406,-0.50095606,-0.79055923,0.54177535,0.8812046,-0.036667116,-0.08146736
HTI,1992,-7.713434e-05,-3.6327358e-05,-0.008307034,-0.0020677121,-0.015443989,-0.03618702,0.2775799,0.44272196,-0.25375164,-0.4044309
HUN,1992,0.87432706,0.7922224,-0.7584898,-0.72926295,-0.020486355,-0.015560566,-0.09215619,-0.03563659,-0.0031947466,-0.0117621785
IDN,1992,-1.1674979e-05,-8.303422e-06,-0.00078703184,-0.0007811685,-0.016653674,-0.0371418,-0.16287296,-0.24366793,0.18032527,0.28159922
IND,1992,-0.018146234,-0.23658763,-0.0073845987,-0.0054450124,0.14360791,0.28268963,-0.115563884,-0.034281127,-0.0025132538,-0.006375816
